2891	5888	2766	450	1344
9996	4430	9236	7429	7372
9468	5319	9021	7940	2265
3183	7758	8199	9432	9617
7798	7209	325	127	5800
5759	4373	9180	7604	4691
9200	4984	6561	38	558
7379	1708	3937	6907	5289
7287	6428	6812	2398	7353
5171	1028	5531	3724	7390
85	5104	8020	5177	7446
7444	6379	4762	9280	2097
5057	5091	294	3769	1377
3218	6280	5252	4879	169
497	4939	7869	7431	8277
5476	7809	5948	7779	9187
7533	9284	5195	8960	4802
7930	4638	6600	2611	3398
8212	2656	6277	9043	6011
6831	6946	6458	39	341
6663	9538	4752	8936	8696
5545	4228	4953	6883	1820
5298	7859	1638	5373	7540
557	7947	7960	1586	7310
6291	531	6971	8095	2438
6429	6673	7731	4720	3218
4805	5726	3814	1134	6600
7178	2651	6724	9377	2020
9594	2050	3707	4422	1762
7211	5404	2702	2867	3845
5344	1919	5576	4290	9974
6488	6338	4774	3515	3652
2188	5321	9799	8069	5945
1042	7025	335	2894	9948
2375	3253	6677	1223	3744
9308	1747	453	2113	149
2593	8227	8185	3001	3933
4970	9922	4317	6493	8731
2744	5792	5851	2384	4657
5289	7650	2690	2751	7470
7318	3955	7827	9857	2395
7969	5098	5958	1805	9507
5811	2998	9575	7242	292
1124	2666	1903	4563	1903
1381	1181	2341	773	367
4530	8541	4637	2917	6315
6267	4191	8027	697	9426
5816	1668	2816	8531	1171
6005	5702	4409	3628	8603
7329	4510	43	1264	7013
3155	9357	3051	6888	1822
3730	1315	836	7857	9242
3601	5757	7107	3792	961
7583	5605	8393	7667	1567
2420	2737	7326	7840	9593
860	640	6964	3228	6365
1169	3185	8842	363	5559
4594	6302	622	9491	9133
2604	1398	4370	381	1194
8495	9189	7675	141	9300
3289	667	7460	4059	2356
4839	3353	3483	3423	8123
8915	1217	5052	9664	4656
4618	46	414	9810	3974
9416	4098	4301	1491	5380
6951	6682	1271	5958	7705
1763	2902	1015	8186	4864
8461	8282	9863	3232	1679
5358	1501	6550	90	5652
9922	8224	5417	3836	2442
3389	4901	9209	4329	403
3431	1367	3263	9242	6485
9866	2623	2162	3786	3202
2028	9681	3017	9675	7760
1278	1756	4031	7116	5562
4775	4569	9968	4891	105
2835	6	4086	5391	5135
8302	5256	3	4065	5480
8919	3769	8894	9469	1867
577	7516	3863	7787	236
2724	5839	388	5383	5997
9774	2759	8098	2892	3288
2890	8316	2901	2954	8736
7982	478	4593	518	297
5741	9818	6197	2442	3904
533	9831	1206	6335	4625
624	1650	7459	5132	2670
2649	9502	7227	9249	9214
1675	805	8873	4898	662
6267	7532	2079	8269	3325
4129	4698	1843	7010	104
7172	1686	9981	3078	1801
4549	5973	2548	2775	2030
5295	4558	9633	9864	8063
9974	8756	8434	5701	6874
7582	9994	1452	5599	9172
9444	3317	8481	9212	1300
7082	9606	8985	4842	919
893	5446	980	9977	8919
9387	3619	4843	6378	2805
9546	2271	819	169	8652
6371	9412	9976	1776	8855
6971	9250	5936	6251	9501
9004	2427	280	1248	4388
4	4771	6584	8524	6763
5748	4694	7877	9108	9276
1870	5738	952	824	384
7628	1133	5707	8744	4798
4674	2186	8831	8350	9835
7181	2514	8620	9536	7127
2502	5579	576	3898	2336
4351	5708	1182	9899	4510
1347	936	4031	3336	6763
2612	32	7920	2348	3687
2542	8666	9140	6496	1861
217	787	6725	4663	2287
2559	9588	734	751	1103
7052	7581	6871	5802	1117
3896	4550	556	5248	5480
6530	7042	6572	8916	4072
3282	8633	1676	9267	9777
9880	6434	1646	5992	1698
2606	100	2480	5538	6286
7876	9486	6310	4154	9340
4479	1960	731	1618	8507
3165	9663	5188	2003	2914
7391	135	7524	8978	6781
7083	4794	8589	4868	6927
9589	5192	6083	9602	8079
207	2298	5334	4877	1276
5398	1034	2788	1311	2639
8855	1606	8879	3726	4637
7383	8583	1379	4877	1184
3868	4409	4021	9230	8834
3678	7855	4247	3981	5768
4466	7558	4484	1891	7706
5514	7618	6214	4745	9139
8442	7846	7279	9631	9876
694	6465	7248	8980	2407
4610	3898	9798	1951	826
3651	5273	1041	4770	9089
5447	3435	267	872	1075
7907	3247	7947	8901	5811
8963	5415	9233	6208	3195
866	69	7280	1327	3919
8676	3433	3746	5624	9297
5570	6203	7750	4559	1713
2844	1675	229	591	1357
7001	2517	2283	7358	6242
4249	5225	2339	4603	1742
7322	7006	9607	7177	2659
9051	2830	4151	4658	7261
5901	6262	5919	938	7179
1061	1125	503	2920	5648
3959	9918	8220	5605	3236
9683	5803	381	3216	3592
6792	5585	8227	3741	3934
1758	3708	2753	2549	4954
4163	3886	6754	8157	1846
3218	8581	5700	1090	3220
3397	1621	3718	433	8707
6086	3198	315	3761	9543
4187	9648	6472	44	4763
5631	6103	6761	2105	6247
847	6470	6831	1174	3858
1802	4056	8931	6889	3322
1806	3430	2462	2756	9958
7724	384	9294	7757	4301
8958	1921	3044	7758	6753
6407	9321	9999	679	185
4588	8504	5929	5304	5360
9572	639	2176	8530	8516
8445	6691	6647	8648	189
7634	3750	4227	4444	6211
6625	5417	7658	6763	3088
7365	5762	1250	9380	3272
849	4544	1531	9760	3621
4909	7830	1194	6033	9254
2173	6663	8918	993	7493
4826	4898	4282	536	3315
1016	4242	7968	1165	7701
7542	9286	9726	5109	4337
5782	3709	8263	2759	4596
2192	9616	4968	1660	8937
2854	5948	80	9703	1397
8011	8236	7447	5389	2119
4678	7414	6791	8678	7590
7967	9811	4958	5983	1446
5216	8160	240	666	1203
4358	7751	3834	9180	7899
1328	180	8084	6120	2895
8528	3641	409	288	7649
2122	5845	8400	2067	135
5339	5127	6054	4369	8013
5267	8342	1184	1041	4772
7814	6270	3519	5884	4926
9216	4551	2772	3156	4525
5143	2644	1135	7037	4028
2775	1875	5162	8557	9799
8578	3105	3910	1642	4717
5552	6380	17	3980	168
1445	1087	2319	9577	6378
5014	6202	1052	6237	3517
5078	1127	9931	9058	6392
3712	1523	9607	2666	3117
4822	6858	7942	3809	3289
4853	3503	289	9992	3189
8867	7375	6070	3085	4561
3048	6973	9627	788	2110
7327	6844	8672	2895	8580
2831	557	5119	5647	5714
8428	8064	9441	54	9804
9543	1347	5521	4159	1879
9393	3298	1442	6965	7749
9767	1709	8229	5607	6157
3331	6205	5828	2252	8740
7721	5862	5878	5065	2489
3557	2814	3561	3808	4864
3411	9223	1006	6610	6754
3279	4230	3747	4275	8608
59	8708	7414	3213	9892
7697	8376	1119	2481	3761
222	6887	454	2042	3238
3751	3992	5655	4290	1282
2209	8920	6961	4237	6747
6464	1860	8162	3516	5355
7757	3426	5117	8042	2782
5103	202	3019	4514	402
5219	4716	5567	8850	3199
9817	3854	8600	3034	9002
2170	76	7741	5381	9443
6552	4101	5990	9824	5697
4310	8644	5937	961	4193
7414	4822	5659	4240	3682
9157	1419	5809	7726	7022
9487	4883	8840	6767	7299
9391	9915	8740	9458	9563
2814	9121	2496	97	2776
7066	2595	406	1214	5747
3299	9692	7448	9330	7231
523	9519	4726	4631	927
8006	6982	6066	1112	549
6955	7130	5510	1191	1034
7714	1877	8744	7758	8142
1774	1212	236	6809	4748
4399	6765	207	5425	4855
2429	7813	9061	4355	6036
1650	7835	1710	4324	6404
518	3543	3248	9375	7794
7138	6283	4391	1054	4878
6488	6706	5925	8114	6945
9073	7321	2226	5355	3830
1509	1659	4920	5569	4418
1008	1121	207	4696	4146
3660	1282	9435	2117	8671
572	2110	2412	8020	8266
2235	7922	2884	3300	2484
7414	9423	5106	6646	85
6735	9448	3485	4716	9556
2588	7356	1372	770	7283
6589	606	1603	8455	6033
8631	9227	1815	6350	413
8398	9300	1212	9117	3840
9094	6851	7038	5293	8761
5497	6818	9388	573	720
3218	8289	4237	1870	3570
6296	4372	3297	9015	3473
3670	5068	9971	5087	3087
9943	9862	2030	5860	9895
7384	7947	5817	4148	8625
6235	8374	9975	5707	6183
7666	8357	1607	9900	785
3231	1928	4524	6435	3321
7051	1151	73	2424	3436
2570	6723	6860	1308	7002
7565	5823	1344	1188	6488
3430	9190	2843	8968	3856
495	9616	3010	3038	9259
646	9715	1455	90	8330
9087	9955	5146	2808	2718
3811	2088	4264	6178	870
5067	1258	9203	8370	5588
8318	6974	3527	2075	2155
6427	6028	5450	244	2115
5268	8392	5453	5433	8140
8083	872	4386	3353	4290
307	5356	7108	3695	4109
4292	5504	3159	8405	2984
9873	8874	8391	4999	6432
8515	3984	9747	7538	8741
5958	7397	4942	8124	75
4645	5335	4942	5400	4262
1973	9431	2515	7798	1653
4149	4992	476	4662	2408
8351	7703	1536	6139	4839
8345	4000	7038	6490	2126
4215	7745	8790	4225	7205
5348	2632	2971	4963	7799
8021	4783	9283	4400	5220
1011	760	7537	7655	1664
2421	977	6707	171	3445
5520	8377	4479	5688	1901
7483	1368	5541	2123	2958
8698	7480	7189	7011	2976
1484	4763	1486	288	8396
8174	7582	3290	6265	4908
2003	2348	7697	3796	9990
50	6603	7147	1745	1706
1065	7735	6990	3541	6775
9902	4756	6910	6335	4992
6909	1730	6456	2675	4504
2349	3406	8612	3938	2337
7202	2425	1057	701	1360
8299	8366	3943	2934	1518
3597	1657	3519	1131	117
4141	8267	139	1532	7537
815	1730	3882	1731	6556
2786	4566	9035	3718	3200
4020	7955	8525	2241	6796
8858	4321	8225	9584	3811
4363	3945	1817	9665	2512
6447	5907	1573	4913	5166
8629	736	276	6913	7098
9363	4515	8791	7259	5693
397	8246	615	7075	3673
3015	6085	5804	9872	9477
8379	1241	5980	5325	3352
5886	2558	5376	1321	3753
9439	1241	474	8972	4058
6095	9856	8372	5813	167
7394	9324	8722	9183	462
7489	6306	6474	4115	4091
9712	9451	6614	4270	1507
6654	5923	1997	3938	8743
3779	2124	1340	9640	858
2736	8628	8239	9218	664
2115	4683	9290	6719	455
5688	9562	8673	2125	8860
4438	4521	3327	2041	3376
7666	8319	1785	5613	6878
750	603	5217	9912	3906
7560	7738	9486	9362	192
7803	9769	599	7649	4996
2231	2096	5733	4087	6574
5999	2253	961	9002	778
7263	901	3507	521	1335
4225	4102	9464	5986	9369
8339	7375	4684	2057	4179
9416	3701	1491	7337	4139
7688	3176	9234	9420	2493
3568	9667	5739	7650	5334
3409	9584	1587	9222	8021
9093	5570	8478	6634	5920
1512	1197	1826	6343	5652
3309	7036	8197	9897	9275
3325	1634	735	63	2348
7151	2057	7800	748	4370
5561	7342	3327	974	9090
1925	2520	5478	7317	3717
9278	7357	6937	6544	5407
9889	9484	6849	6782	9473
4320	7766	1824	6317	9002
9581	613	8228	8813	6197
3611	7120	4689	162	9340
1933	3628	9975	8693	2612
2397	8826	3376	8752	7310
5204	2568	2820	9902	6573
6402	5781	5272	2597	8099
6904	9516	5054	5156	6172
8961	7279	9956	6544	5721
1079	7175	7091	2519	8296
2823	4005	1340	7253	2657
8938	9706	4507	2680	1479
2426	6842	7703	2636	3781
7102	1395	721	3493	511
4386	3980	6223	5444	7780
2718	2940	7649	9226	2979
1957	2803	7865	9153	9292
3947	3120	9634	655	1754
1811	898	1556	5660	3344
2319	2020	823	4395	7214
3034	7717	321	8844	4734
1912	6555	1689	7406	7132
8224	6384	3070	5414	9229
3415	5972	9627	8250	7034
5091	8180	8407	5064	1170
6276	4969	3348	744	7869
7244	2182	4948	8394	6403
9427	527	5770	5144	7410
603	2712	8937	6904	2991
4232	5000	777	3013	5541
7573	3720	2151	1582	4255
9200	6028	7538	6001	2041
2340	3024	973	4653	1422
5854	9092	7176	8477	8813
658	2656	3318	7044	5645
9625	907	8226	9653	3850
8516	6678	1107	176	719
717	161	5922	8102	1159
8055	2189	7723	795	8298
7108	63	850	9932	2738
8364	6041	1520	5874	3853
411	2545	9729	2569	4779
931	3947	8637	2572	8396
46	5439	7966	8399	798
5345	1265	2910	2596	1544
3715	7493	5780	9745	45
451	8899	1011	8743	1480
6270	8961	9120	984	7355
181	143	3031	8049	5597
8089	9032	3632	3613	4960
1337	8964	9178	5092	7281
3856	2107	9410	6518	6994
380	4020	6972	1204	7057
4060	4455	8705	1229	2155
6597	7278	6952	935	1735
1659	8038	7648	5317	7481
2587	887	3496	1831	5321
9925	8931	7433	1324	8001
5008	4780	3964	3929	9859
1895	311	911	4017	6506
4179	661	8813	8281	5400
5766	9277	5608	9898	3974
4765	7282	7968	379	2376
9387	6776	4585	6798	7562
4621	8843	1585	339	8080
1593	8665	3985	9299	42
4475	3403	4538	4921	7613
8508	7199	7484	2841	1845
5486	2624	9407	4963	4639
4487	4251	1673	3571	368
7096	7876	8350	1450	9627
7662	8280	9453	1108	2153
4828	5952	6720	1325	3600
8412	8358	5969	8833	1769
3844	9373	7214	1009	4640
3226	6607	9183	456	8038
6951	7327	6390	8459	6425
2682	1661	9832	7306	3869
6651	1599	8793	8474	3184
8090	4335	3630	1628	6951
8675	6458	3207	8883	8424
5486	4302	6123	4960	6959
6634	550	2218	7846	4573
6425	5257	9330	479	9580
8260	3451	5330	2381	1999
9955	5396	7234	278	9536
6431	2434	3751	7605	3262
7538	2728	8723	2702	4231
2972	2469	7550	3337	5804
9958	7728	8870	9913	1576
8627	5274	8383	3412	7786
2377	6640	133	8234	7648
4956	4035	1582	5315	8080
6577	2416	6935	628	3121
9769	2247	3226	4296	214
5726	3425	543	4667	1813
2004	4300	3016	8682	9159
2168	2716	6799	7153	6603
2539	3276	150	3856	9408
6306	2417	305	2131	9676
7168	4060	974	2723	1350
365	1778	1518	1383	2548
4587	7691	2957	5169	6571
7474	5601	9655	7828	1966
5449	8143	8916	2018	7685
1966	7705	5485	978	6074
9055	7494	298	8225	6862
5280	3453	1973	4875	432
5078	6199	4260	2319	8250
2267	4856	672	7523	8463
4986	1456	9364	5202	9183
4285	7688	7502	7426	6436
6161	8883	4335	3096	8356
9559	8280	7218	438	7185
8190	6493	1540	7212	9472
8471	3667	8590	3245	1112
4473	3017	3083	1065	51
4518	2770	7883	9869	8063
4858	3196	6183	7703	4302
9970	3760	7542	3587	9945
9999	9926	1978	2293	7673
4271	6541	9978	3271	8122
8478	1544	6924	907	5747
327	6162	9618	5255	2502
3639	8215	1695	9016	7076
7842	1094	1050	9738	3037
9307	8754	2045	9395	2595
5581	9936	926	6150	5509
8831	9870	7672	9541	103
6680	673	4038	8084	9858
2867	1775	8192	2949	1210
6798	1007	8908	4858	5077
3156	6890	1294	5553	8831
955	3438	9970	741	8529
506	9946	5137	2472	8607
7871	100	429	1918	3617
8472	6194	5984	5624	3446
5678	6552	8440	158	8985
7113	2587	4007	1280	5278
9638	652	6286	4599	2522
7642	4197	1610	4648	965
2392	8348	1080	7153	440
1918	7099	804	6095	3580
8341	7061	5426	5152	5918
5536	8525	6249	3358	457
1551	4795	5044	2260	2127
18	148	848	964	3410
6188	158	2327	9241	9115
9001	5865	3653	9068	4070
2188	1500	790	6710	5699
2491	9411	9654	2213	5561
3924	6832	3294	2543	7639
6613	3095	6617	7065	3732
316	1410	1920	2739	3127
7691	1131	2372	3273	7296
6209	8690	6691	1966	4156
3443	8454	1205	4825	7129
2786	9165	8606	5526	6501
6819	9197	7356	6495	4293
1715	3722	3857	8497	3875
1550	8528	316	2176	2680
2247	9211	6598	7960	7529
9800	7252	9180	1478	2126
1192	4473	4187	3059	7564
3350	7417	1711	4265	2995
9304	3724	5906	6859	4890
2426	5428	171	880	6854
6255	1838	9265	234	441
6287	3200	7413	6939	3871
4467	5012	5931	5079	1043
9071	592	584	1710	1191
6676	9359	9052	9783	3320
8014	7130	9936	3350	8966
1244	6463	5074	8226	7508
244	8613	4824	4045	1243
2392	2602	5421	2239	5778
9116	6977	1638	7776	2454
40	5480	280	5555	7783
4404	4835	1771	6885	2702
7898	6760	6566	1879	6684
9520	399	3854	4883	4540
5092	7408	9685	5619	4774
1051	6329	3594	3737	1455
5393	7972	5454	5001	2727
8184	5148	9317	9304	2087
2977	4590	7980	9826	7241
5009	8897	5966	3456	8924
1308	8335	7271	1067	169
8701	8169	1023	8765	6798
3168	8482	8699	6754	6048
9726	7907	8904	914	1614
3333	9785	1001	3424	5223
1773	7942	9695	5899	4416
1621	2548	7953	6461	2935
5438	7082	1535	1252	3850
345	6263	542	8794	9210
7521	6524	5510	4238	7375
2176	9343	3728	6255	3404
792	5422	4582	5131	6702
1567	4071	5848	2476	6237
3313	863	2083	1861	4960
9056	6987	808	6745	3081
7582	1904	3991	9137	7085
6320	2693	2014	4002	8232
337	1967	6084	6848	3997
9044	7231	2304	2792	4892
3408	2927	9977	5554	6565
4981	819	2357	2260	3067
350	5394	6803	4906	705
8919	3801	4906	1085	5301
3601	1894	6443	2340	4076
1190	3614	1137	341	9948
6236	2017	3546	7939	5068
90	3394	1587	8504	313
2905	1611	6309	3691	3948
8768	7931	1889	7753	8173
4548	2418	1156	1443	5241
8386	7965	2625	702	5479
4527	1791	154	2833	6585
953	790	2966	8834	7340
8105	5871	2359	6870	6996
4970	7758	5715	5939	6604
5829	9821	8783	5744	5954
4979	2491	6654	257	9836
1013	6593	2924	5302	2585
1028	6484	4422	4421	1760
5613	9794	3837	7714	8222
3462	9309	3627	8231	6136
8207	3121	1854	1253	8717
8198	438	8174	4854	305
9085	2473	1588	8611	1455
7026	1910	4860	2465	9457
6704	2643	7268	5620	1147
3759	7550	8589	3109	5528
3573	7883	1742	2992	1069
296	5706	7176	9244	6356
1834	5027	3636	2932	6275
1496	1040	481	1693	4480
2363	1948	1777	706	3857
1045	616	886	4381	5666
1709	7972	7869	1271	1026
9780	6810	3936	4588	4808
5730	2642	1256	7492	6256
5619	2746	9528	2317	1961
445	523	2614	5987	703
4722	6298	1129	831	9402
4321	2250	3858	8616	8068
9215	8774	6161	878	5151
1391	3339	4384	7401	1793
5930	4192	2649	6979	248
5266	5896	1024	2799	8313
4753	989	9576	7992	4313
7790	8580	1989	393	808
1386	7610	4830	2020	6246
3588	3253	2047	2662	9372
6349	8233	7562	3073	2838
1600	2626	6496	5168	6420
6418	413	6065	4071	873
5314	6124	1672	3977	2986
1116	665	6061	6332	8983
2108	1420	9900	9192	7741
8232	5841	6722	7600	4022
9334	7245	1649	1252	8800
8302	8953	8365	2952	1311
4218	1661	690	8294	9593
596	7262	3901	8460	6458
4152	7440	7080	4703	7551
5264	4636	781	1110	1439
7222	1683	202	8739	2098
866	7124	8480	5669	3819
3307	6663	2676	749	2289
6085	1325	6239	6077	4166
6692	9761	8534	1411	9560
7622	6721	996	6267	1702
8884	8290	4147	3468	8214
9487	4447	4271	3712	6206
3487	5606	3603	4163	6642
9173	326	9847	2759	2252
2360	4471	7724	415	9318
9797	1822	8323	2556	3171
9865	6931	388	6460	1588
3542	9724	6688	5243	4171
8093	7991	929	6848	4963
3157	4472	5976	2359	1650
8821	8133	7033	5954	6435
5098	7051	4945	4242	3532
7746	8319	5585	145	7027
4101	9014	9505	1167	1098
7069	6822	6266	6890	2512
7441	7479	5523	3859	3772
4557	6736	1043	9729	5404
7144	3913	3798	955	2941
1484	1019	144	3942	3012
4640	8998	6902	6670	3471
5800	3084	8038	8603	5740
764	9999	2875	2656	7326
1615	4942	1037	116	2247
3909	6685	1227	2949	4758
7335	950	2206	3621	6170
7496	4726	9613	7673	3433
17	3093	3895	5277	8311
6037	2327	6627	5583	537
5862	9713	2789	6301	3124
2797	6524	6413	8106	6060
6615	5077	1097	7056	1460
4203	8409	6242	6557	1648
6368	8747	2924	9352	2431
2317	9003	5396	76	2603
8951	2592	392	8369	404
3485	795	9524	2196	9861
7620	7490	6034	1240	3473
3240	1887	4138	3859	4856
8779	2122	6541	675	5787
9692	3762	6149	3206	6695
1340	7472	559	9788	8230
1484	4753	6085	4854	6126
2209	9408	9118	8054	1126
1108	1549	6693	5142	1137
3170	3015	496	9678	2491
7662	3612	7896	9767	2374
4496	4338	5879	5476	3220
1845	7875	864	1863	138
7694	4460	7105	2989	5374
4534	5266	5983	2245	9205
9589	7227	6551	936	6730
9743	5604	1632	8517	3812
4785	9768	477	567	9813
6938	933	3263	1142	2004
5248	8638	7358	3781	5242
8713	7962	5851	2494	4068
281	6212	1677	6387	40
1195	2243	3708	9101	7915
8624	1347	8858	4376	5454
4765	3988	1789	9296	9145
4751	8032	6670	2642	4348
6124	2832	8203	7160	8331
382	9025	6615	3102	4927
4555	2549	1370	5286	7224
9383	2590	6892	667	6038
9658	1809	4554	2134	8533
4669	5198	9715	915	9658
6850	5852	7002	3870	14
527	4952	1229	1483	7926
4910	9990	7882	2703	8042
635	2878	3833	1422	3608
6346	2489	551	2573	8430
2286	8168	7988	4879	5114
6352	9139	1177	238	5131
2769	2019	5758	6567	5733
6606	4282	4623	6442	8224
8182	5200	1978	9348	6195
7573	5863	5030	7822	1864
4276	2252	4962	1174	3229
6203	9426	2553	6146	1221
5396	9726	3656	1462	5899
7712	6019	5958	4984	4615
5550	2523	9635	641	9579
196	7957	5630	1859	9159
806	1289	2089	6642	2195
6495	172	4482	5999	8634
3700	4810	5061	5075	7968
3875	5241	9667	2733	1096
1601	4996	322	5726	6227
2602	3757	6906	9081	9804
1553	4174	7383	427	5308
4558	2215	3483	8176	2694
6772	9395	9188	4098	5516
8381	7569	4335	7633	9757
7590	3018	287	9009	706
3242	9755	4010	9775	5685
2522	3797	2873	3287	6972
803	6014	4770	6307	478
8012	6622	309	8399	1377
2553	4437	3655	3968	6700
5968	3122	8452	5016	9674
2591	7732	1693	2746	1879
9746	7083	4868	4150	2716
3704	315	5612	4751	4358
1913	4896	4678	3241	2900
567	6995	8274	6035	5939
2514	8456	6374	8439	9259
9430	9954	6441	2524	2353
9647	6070	3103	8190	9770
2001	1774	3389	7831	2550
9845	9080	325	7065	6139
343	410	9739	843	7522
7462	3852	9579	4260	3643
7806	4788	6824	6411	771
777	6939	5693	4371	5982
33	1758	8160	4517	9565
4131	3661	5616	5467	6142
1747	9556	4378	8016	7307
7147	7730	7355	9969	283
4147	3291	7867	4445	3163
4567	7835	1370	1171	723
4785	3440	2765	585	2520
7730	313	1596	4384	5852
4916	5425	9567	8264	6682
7318	1044	1006	7809	1152
1948	4327	2331	1365	1766
3415	4416	28	9695	7521
1318	2275	4718	7426	5592
6189	9883	5653	6423	2742
8460	5542	2399	7014	4711
1832	6501	9691	2305	4206
6828	1240	8738	4081	6593
8604	6133	7337	4175	4319
547	5668	3178	4442	9274
403	52	8956	5906	7333
918	4949	744	6464	7021
1528	146	9976	8143	4878
3672	6160	5093	9321	3718
8065	1673	4723	1088	2460
1641	7804	4058	2802	40
5206	1125	6121	3934	1953
9395	6211	1575	7282	3006
2755	6777	6598	6902	3703
9477	106	7431	6503	2122
3637	8052	5578	5118	2472
1440	8612	7910	527	9707
5327	7629	385	8236	1466
2005	7002	4680	7806	4308
2876	9331	6230	3331	935
3149	4367	8176	24	7067
6271	9915	4669	1892	3464
9591	8228	2776	1323	1215
6833	6346	2606	1462	8715
5955	7155	2739	6417	6945
7155	3721	6201	4599	4947
6864	8175	5453	1995	9316
9905	9179	723	2297	2351
9422	3708	3875	187	2740
7470	6075	492	8024	1510
2832	3427	2167	6268	6536
4875	2929	4782	7636	7050
7327	2897	7631	5597	7068
6900	6887	8036	2003	6486
1282	3501	3422	964	4098
5540	2635	1905	4568	8363
1996	9568	257	975	6037
1496	6661	3260	3030	9716
5145	9031	4253	632	3548
7845	4463	233	1134	8567
6281	2188	632	1954	6820
5951	4280	2115	7808	8883
8213	3116	7489	4651	9300
1958	2407	9547	9957	2985
9755	109	1809	5975	2204
2603	2947	9359	9733	4983
7564	9146	3295	9529	524
8484	7755	6721	719	4498
9902	5442	3316	1902	3485
4827	5761	2804	582	820
8246	2499	4276	4915	9135
8633	7095	2379	3844	9325
4097	7437	3918	6276	1104
8337	2258	2972	5151	3915
5576	7419	2217	9975	6830
2708	5369	176	8983	3477
2368	5138	6460	9908	1444
1737	2296	9524	245	3985
8259	5534	8746	2208	3965
666	5386	6045	635	1002
7123	4698	9655	2479	6167
412	1779	4855	9335	4796
5184	9439	3411	7707	2505
1430	6865	6732	284	5971
5743	2453	3141	5018	7051
7387	8319	7109	7182	5377
4964	6054	3848	8314	1967
8185	3205	2292	9001	7715
4256	9015	6744	662	5513
9122	3275	1894	1462	8427
8590	4536	8345	495	2349
6634	6813	7407	2951	100
1782	21	7033	8641	4776
2880	6288	813	9543	4196
4022	5311	2080	7293	3344
4100	7329	3260	9947	278
1602	8713	3439	2849	4102
5190	8681	6124	4121	1513
3940	272	3049	7866	2556
7850	2071	1853	2285	6864
4822	4096	8694	520	8571
8814	5430	1895	6277	2586
2985	2878	156	7362	6052
3125	4574	1410	4348	5558
2952	6350	2841	813	3115
3336	5682	7017	7953	7829
3239	5708	1546	7040	8416
5327	6109	6768	3264	4459
6889	3613	1475	1799	1864
7543	3861	2630	1659	550
6701	4690	9400	3187	943
1601	3396	1954	9717	449
2713	8101	2096	8449	4645
596	1453	4391	3567	268
2962	8972	7076	7518	2280
6439	9616	6024	1326	498
2203	3200	3368	3069	8953
3038	6087	3776	2957	5931
8037	64	4603	4463	9047
1240	9713	2334	645	978
499	9709	1411	4425	1915
5331	6429	9058	7622	945
3266	9785	3833	3459	4536
5666	3947	2700	8339	3989
78	4292	8821	9762	6638
1717	1334	4630	6313	8307
7874	7825	7586	8397	6892
3556	4729	8088	5153	4374
5471	2753	2595	7927	9901
6508	9132	1279	4653	9107
5286	4655	1031	4567	2970
5880	9351	2558	2184	2103
6510	4923	1642	5479	3813
2577	2819	8710	1763	7281
2460	8997	5542	9080	6652
4549	4787	4005	2479	915
8710	5700	9270	172	2614
6847	6105	9561	7952	3958
4511	115	4540	5905	6307
8005	1546	3216	3517	191
6073	2254	2168	5254	5670
430	5475	1801	1117	5370
7845	5386	4953	4997	8413
5313	9348	2350	8411	9968
6013	5417	6881	1429	2545
9977	5756	3716	4296	5758
5024	2066	3051	5452	79
6072	1435	3897	6150	9468
2132	7149	2274	6462	2403
657	2532	8177	2014	7095
2196	9527	8655	8618	6073
9382	6922	3229	892	1565
63	7168	8372	2686	2607
3435	4547	6871	8199	7362
6735	3408	4928	2806	1871
4490	1589	4762	4735	2787
3830	8422	4277	4461	2873
7990	7869	3241	6701	6905
2673	9669	7009	8684	8481
609	6394	3317	1797	25
2087	1837	322	8978	7299
9668	6575	8578	582	6334
1007	7206	5474	9965	8632
3397	5286	5672	1266	4049
1568	9362	7917	5145	7056
8962	9462	9511	2626	116
8408	3842	6925	2788	6951
4157	2108	709	5272	4241
5884	2720	656	2212	7827
7684	5618	4249	7512	7647
248	8971	3090	602	3434
9403	621	153	8070	1417
1712	9828	1079	9613	1929
7047	6392	5848	6535	2945
4132	7379	2296	5982	7110
4102	4063	5368	2856	1484
7156	2037	3091	9974	4542
5145	7053	8205	943	1094
1869	5388	4126	1356	4093
1104	520	6593	8728	1760
4999	3758	7688	3693	5885
1889	2719	7335	957	2026
9368	2875	5539	1504	4200
365	4725	1171	7860	933
618	6479	3004	255	7634
5498	6995	9027	8728	7915
300	8636	1309	7663	2187
2664	3966	8149	4313	4934
7608	6838	3764	6737	7909
5082	4280	3894	4477	5771
5572	1631	9173	2792	4187
7854	4036	1471	3078	4417
3317	3626	4377	8981	9810
6517	3914	363	2019	2405
2765	419	3861	6333	8
369	357	6007	2282	6353
3452	1941	9550	7123	7233
1179	7261	3223	1446	5178
1273	8644	6417	2234	9385
633	5051	2554	4934	1432
622	9083	1121	4532	3098
1373	2462	1732	5066	8246
6018	8957	9747	9485	6268
5212	5247	4444	9625	1094
8242	2080	7259	7994	1283
4508	9675	2304	9949	9147
8078	2257	2857	9331	8810
9648	2386	7188	5331	3193
6889	5204	2076	3327	4841
3798	7611	4511	218	9220
6345	36	321	4859	8615
7439	751	5466	3386	528
5447	2073	8225	2641	883
3019	9974	3899	322	721
9067	1988	1759	3693	3291
912	1590	867	6205	136
8376	3875	6573	4071	9874
9956	9804	776	1504	6672
2921	6551	5075	40	3377
4592	1210	8468	1266	5816
